reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote
A1B1F2MVZ2MZYJ,B007WTAJTO,A. Flores,"[0, 0]",I loaded this card up with home movies for my Samsung Galaxy Tab 2. The copy process from computer to card was fast. There are no skips in the movie quality and I have plenty of room left to go. Wish I had bought another for more collections.,5,Fast and Dependable,1359072000,25-01-2013,682,0,0
A13PWRAEW1WMG6,B007WTAJTO,A. Garcia,"[0, 0]","Bought this for my S3 and loaded it with 4 seasons of Futurama, 5 full length HD movies, several documentaries, and a dozen or so 30 minute comedy shows with plenty of room left over for pictures, etc...Only slight nitpick is when booting up into recovery mode on the S3 it will not recognize the card. Wanted to update the phone to the latest version of Android and it would not see it. Had to resort to a 2GB MicroSD I had laying around. That wasn't a SD card issue but I thought I would throw that in.",5,Great for movies on the go,1375056000,29-07-2013,497,0,0
AJVGREW8IXDGC,B007WTAJTO,Agean2010,"[0, 0]","I purchased this after my wife and I bought our Samsung Galaxy S4 to store all the music, pictures and videos.  The S4 camera is capable of capturing 16-megapixels photos so the 16GB microSD that I had will not suffice.  As a matter of fact I've already exhausted the remaining space on the card so this 64GB will allow me to take more photos (of our son).",5,Great storage media,1389052800,01-07-2014,160,0,0
AEIILE1PUV2W,B007WTAJTO,Aggies82,"[0, 0]","Great storage, has not failed yet after about a year of usage.",5,"Good, reliable storage for my Galaxy S4!",1404086400,30-06-2014,161,0,0
AY9S93OVP7MXD,B007WTAJTO,"A. Ghayyath ""AAG""","[0, 0]","Since the wife is using it and it is not causing any problems, then it must be functioning normally. Looks good so far.",5,"Wife is using, no complaints",1360108800,02-06-2013,554,0,0
A2C2LVTNNNPAMV,B007WTAJTO,A.G.,"[0, 0]",Class 10 speeds are the only way to fly and with 29.71GB of usable space I think I should be good for a while.,5,Fast and Full of Empty Space,1396742400,04-06-2014,187,0,0
A2EEM4XQKLPNRO,B007WTAJTO,"A. Gill ""Measure Twice, Cut Once""","[0, 0]","The subject says it all.  Does what it's supposed to do ... at a great price.  When it's on sale, buy it.",5,Great price.  Good Speed.  Reliable.,1353974400,27-11-2012,741,0,0
A16PH8I60IGM4F,B007WTAJTO,A. GONZALEZ MEDINA,"[0, 0]","Lot of questions about this memory card fitting the Samsung Galaxy Tab 3 10.1 tablet.  It fits and works no problem at all. The only thing is that after installing, instead of showing 64GB available, it only shows 59GB.Tried formatting the card but with same results.Have no idea if this is a limit set by the the Galaxy Tab 3 tablet, or is it just &#34;normal&#34; to buy 64GB and get less than that.As this is surely not a problem coming from the Sandisk memory card, my rating is a 5-STAR.  Excellent price, works great, and very quick delivery.",5,Works OK with the Samsung Galaxy Tab 3 10.1...,1392595200,17-02-2014,294,0,0
A39P69WIIWU2TI,B007WTAJTO,Agustin,"[0, 0]","When it comes to any kind of flash storage SanDisk has always been my go to brand because they sell quality items and stand by them if there's a problem. So as usual no complaints here, it works as descried and I haven't have any issues. Both read and write speeds are right where the specs say they should be.",5,Samsung Galaxy Tab 3 10.1,1395792000,26-03-2014,257,0,0
A388EEY36LRQNL,B007WTAJTO,Agustin Mangialavori,"[0, 0]","High speed, high capacity of storage. Great durability. I use in my phone and in my digital camera. Work very good",5,Great performance,1370908800,06-11-2013,397,0,0
AGQFB60B5A1E8,B007WTAJTO,A. Gutierrez,"[0, 0]",THis memory helps me to keep all what I want to keep on my cell phone.It is a good brand and its on the right price.,5,very useful,1398038400,21-04-2014,231,0,0
A1JOXGZH55JMHW,B007WTAJTO,A. Hejazi,"[0, 0]","I bought this SD card for my android phone thinking that a class 10 will be faster and more reliable than others. it turns out, the difference in class doesn't really matter at least for Android phones. didn't really worth the price difference",4,class doesn't really matter at least for Android phones,1386806400,12-12-2013,361,0,0
A292JUY8KQV3EB,B007WTAJTO,A.,"[0, 0]",The SanDisk 32GB Micro SD Class 10 is a reliable SD card with amazing transfer speeds. There is no noticeable lag transfering even the largest RAW images to it. Hadn't had any problem with it.,5,Great product,1365811200,13-04-2013,604,0,0
A35NR2GQWMQ31K,B007WTAJTO,ahhsimon,"[0, 0]",good card. work as describes. haven't had any issue with it or going pass metal detectors. no lost files or missing files.,4,good,1391644800,02-06-2014,189,0,0
ATZX92WLL9OK0,B007WTAJTO,Aileen Nguyen,"[0, 0]","Bought this to store music on my phone. Works flawlessly after three months so far, no problems.In my card reader, I average 6-8 megabytes read and write to it.",5,"Good, Cheap Card.",1395792000,26-03-2014,257,0,0
A837QPVOZ9YAD,B007WTAJTO,Airedad,"[15, 21]","I'm amazed.  I ordered this from Amazon on Tuesday morning, and it arrived with Wednesday's mail.  VERY impressive service from Amazon!As has already been reported, the card formats out to > 59 Gb, and it performs perfectly in my Samsung Galaxy S III (which is also new).  Using two card readers on a fast PC, I transferred everything from my old 16GB card to the new 64 GB card in less time than it took to walk to the kitchen and get a cup of coffee.  So I think the Class 10 rating is correct on the card.Once I have some experience with the card in the phone, I'll benchmark the card and I'll also benchmark operations such as internally backing up my Android phone to the card.  Then I'll update this review with some accurate numerical data.  But in the mean time on first look, the person who said that the S 3 has problems with anything faster than class 6 may not have been correct - a full backup of the phone to the card was significantly faster than the backup with the old 16GB class 6 card.  Again no benchmarks yet but once I have them I'll include them here.Right now I'm very happy with this card and I'm really impressed - both with the card and with the unbelievably quick service from Amazon (and I'm in Atlanta where shipments like this one often take the full 3 days to arrive).",5,Very fast class 10 card - and excellent service from Amazon,1343174400,25-07-2012,866,15,21
A1PKJZRYCZFIGJ,B007WTAJTO,ajb03,"[0, 0]","Excellent, one of the best, can't go wrong with this card, class 10 is necessary and shows noticeable but not significant improvements over class 4",5,great,1387756800,23-12-2013,350,0,0
AG7K6P2FN006,B007WTAJTO,ajb,"[4, 4]","I bought the 64GB MicroSD card at Best Buy because I needed one for my Microsoft Surface Pro. It provides all the space I need and for people who need a lot of space (videos, Quick Books, picture editing, games, etc.) this card is the one for you. If you don't need that much space, consider buying one for cheaper with a little less memory.NOTE: Be aware that this is a MicroSDXC format card. While most new computers support this format, many of the older computers do not (This includes all but a few tablets and smartphones). Before buying this, MAKE SURE your computer, tablet, or smartphone is compatible. If it is not, it will not work, period. For others who claim that the card doesn't work no matter what they try, chances are their machine cannot support MicroSDXC format.",5,"Great Quality, Plenty of Memory",1364169600,25-03-2013,623,4,4
A1N7LGUPJWWQS9,B007WTAJTO,A.J. Matheson,"[0, 0]","I got this because I just couldn't pass up the deal, $17.99. It has been incredibly fast in my HTC Sensation 4g. Pictures are taken and saved instantaneously. Only had it a few days, but have been very happy. Shipping was fast and the packaging was easy to open which is always great in my book. Only issue I had was I had to format it on my computer first before my phone was able to recognize it.",4,Fantastic!,1353888000,26-11-2012,742,0,0
A20MEC7JYD5U11,B007WTAJTO,A.J.O. From California,"[0, 0]","You get a lot of storage at a small price. the micro sd with adapter, class 10 so it's fast . I am happy with this purchase and You will be too. I hope this review is helpful!",5,Mucho Storage Poco Price!,1400889600,24-05-2014,198,0,0
ARMG4L2GLW25A,B007WTAJTO,A. J. Stavsky,"[0, 0]","The Ultra micro SDHC was fine once I got it working. Neither the packaging nor the Sansa Clip player inform the user that the player needs to be totally off before the microcard is inserted. If not, the unit will not read the card!  Otherwise? Love it and the storage for even 16 GB, let alone 32, is tremendous...",5,"Great item, but...user instructions could be better...",1385337600,25-11-2013,378,0,0
A1HXLQOYQB889P,B007WTAJTO,"AJZ ""~AZ""","[0, 0]",I upgraded to this after the price dropped. I originally had a 16gig sandisk card and it was in my mytouch 4g. I found toward my mytouch 4g's end of life that space is running low. So when I got my Galaxy S3 I bought this card. It works flawlessly. I highly recommend it. Now errors what so ever. Super fast transfer rate.,5,Huge storage!,1363219200,14-03-2013,634,0,0
A2CHQH95XQUY4E,B007WTAJTO,ak2012,"[0, 0]",This item was priced right and fit right into my cell phone without any issues. Does what it is suppose to do and I don't know what else I could say. Being a class 10 it is suppose to be plenty fast for cell phone use which I am sure speeds up camera use to some degree. Has worked well and the shipping was fast.,5,Sandisk Micro sd.,1366934400,26-04-2013,591,0,0
A2PZXXPGLXXKZU,B007WTAJTO,AK529,"[1, 1]","I got this memory card for my Samsung Galaxy S3. I was running out of room on my Sandisk 32gb Class 4 micro sd card. I also wanted a faster and more durable card. I was hopping to put lots of media on it. In addition to nandroid backups and custom roms. I later found out that since this card is formatted in ex-fat it would not work to make nandroid backups or flash custom roms. Most custom recovery and custom roms dont work with ex-fat. So my only choice was to format the card to fat 32, which meant I couldn't put any files larger than 4gb on it. Besides that this card is great and very reasonable price of $50. If your some one who doesn't root their phone or put custom roms, nandroid backups or put files larger than 4gb than this will not affect you. This memory card is fast and provides the most storage you can put on your mobile device at this time. The card is also water proof, shock proof and comes with lifetime warranty. Ive never had any issues with sandisk memory cards or usb flash drives. They last a really long time.",4,Very fast and lots of storage with one catch,1359936000,02-04-2013,615,1,1
A2V8LCUQZVJWTG,B007WTAJTO,A. Kaplan,"[0, 0]","Using the included adaptor on my MacBook Pro to transfer files, I was impressed with the speed of this card.",5,Huge! Fast!,1389052800,01-07-2014,160,0,0
A22AJJ6SRS7F3D,B007WTAJTO,"A. Kenneth Webster ""Ken Webster""","[0, 0]",Got this to store movies and music on my Samsung Note III.Not much to say about a memory card except that it works as expected.,5,Works in My Note III,1393977600,03-05-2014,219,0,0
AJEOFP6ZWY0MK,B007WTAJTO,A. Kim,"[0, 0]",I purchased this version to expand memory on my 16gb android tablet.  Nothing fancy but it does the job.  No problems and it played back flawlessly all the files I transferred.There are so many different microSD cards out now but if you see this on sale then you might want to consider it instead of cheaper no-name brand.,5,Good for the money,1388620800,01-02-2014,310,0,0
A1K3GIMTM7F9CY,B007WTAJTO,A. Kinney,"[0, 0]",I've ordered other SD cards before but this one is the best overall. Shipping was excellent fast and reliable. I would recommend it to anyone who is looking for a quality product. Thanks again!,5,More memory than I thought!,1389052800,01-07-2014,160,0,0
A3OJ4FW7C5OJ97,B007WTAJTO,akisadr,"[0, 0]",I use this for my phone and it works just as it should and it was totally worth the money! Great place to store pictures and music for phones instead of using the phone memory so it will still run fast.,5,SanDisk,1381104000,10-07-2013,516,0,0
AEOKL03H269BU,B007WTAJTO,Alaa S. AL Sinan,"[0, 0]","I bought two of these one for Asus infinity and one for Samsung galaxy s3 international version. It worked fine with my Asus but it didn't work on my phone. I formatted this card using the phone,the tablet and my laptop  but didn't work I did some tests with apps using some apps nothing showed its not working the only way I got it to work is by formatting it in my Canon SLR camera.",4,Fast but not with out headachs,1357776000,01-10-2013,433,0,0
